stop_id,stop_code,stop_name,stop_lat,stop_lon
0600200410,,Bus Station,53.25845768634,-2.12518711992
0600MA0001,CHEGPTG,Fallibroome Road,53.25947438766,-2.16167678559
0600MA00019,cheagmtd,Dandy Cock PH,53.35942476384,-2.03758446064
0600MA0002,CHEGPTJ,Pavilion Way,53.26369602530,-2.15031387978
0600MA0003,CHEGPTM,The Whitfields,53.26326192332,-2.14520016864
0600MA0005,CHEGPTW,Prestbury Road,53.26309102242,-2.13773372823
0600MA0006,CHEGPWA,Prestbury Road,53.26302693461,-2.13873796346
0600MA0007,CHEGPWD,Coare Street,53.26404709904,-2.12670267901
0600MA0008,CHEGPWG,Coare Street,53.26448740357,-2.12683891273
0600MA0009,CHEGPWJ,Beechwood Mews,53.26738881822,-2.12866169240
0600MA0009A,CHEPMTJ,Beechwood Mews,53.26746089010,-2.12851197706
0600MA0010,CHEGPWM,Badger Road,53.27101251996,-2.12751802048
0600MA0011,CHEGPWP,Badger Road,53.27200123193,-2.12756595302
0600MA0014,CHEGPWT,Marlborough Drive,53.27821200508,-2.12798940106
0600MA0015,CHEGTAD,Marlborough Drive,53.27817629190,-2.12776433970
0600MA0016,CHEGTAG,Fitz Crescent,53.27456501350,-2.12569913876
0600MA0016A,CHETDMP,Fitz Crescent,53.27437651926,-2.12544365890
0600MA0044,CHEGTJA,Langford Street,53.26013715874,-2.13472608940
0600MA0045,CHEGTJD,Great Queen Street,53.26021991282,-2.13307737490
0600MA0046,CHEADGP,King Edward Street,53.26124988143,-2.12829843601
0600MA0047,CHEADGT,St Alban's Church,53.26140165179,-2.12925832121
0600MA0049,CHEGTJG,Tesco,53.25809523481,-2.12791422817
0600MA0050,CHEGTJM,Tesco,53.25821186276,-2.12812443654
0600MA0096,CHEGWDT,Lord Street Alighting Only,53.25554685155,-2.12372466610
0600MA0097,CHEGWDW,Park Green,53.25536868728,-2.12216529654
0600MA0174,CHEMJDP,Grove Park,53.30025233793,-2.37215235769
0600MA0175,CHEMJDT,Grove Park,53.30009901774,-2.37231607583
0600MA0176,CHEATMT,Highland Way,53.29187052919,-2.37351963512
0600MA0177,CHEMJDW,Valley Way,53.29367388051,-2.37460055242
0600MA0178,CHEATMW,Railway Station,53.30167523746,-2.37129443081
0600MA0180,CHEMJGD,Carrwood,53.29779457022,-2.36171826331
0600MA0181,CHEMJGJ,Carrwood,53.29788509277,-2.36150897351
0600MA0182,CHEMJGM,Manor Lane,53.28834798535,-2.34638280926
0600MA0183,CHEMJGP,Legh Arms PH,53.30000453626,-2.36508299440
0600MA0184,CHEMJGT,Legh Arms PH,53.30001251333,-2.36541316562
0600MA0187,CHEMJMD,Church Hill,53.30266484870,-2.37389899328
0600MA0190,CHEMJMG,Lowe Drive,53.30636204583,-2.36132550543
0600MA0191,CHEMJMJ,Lowe Drive,53.30641524894,-2.36156606581
0600MA0192,CHEMJMP,Manor Park School,53.30427275735,-2.35964216939
0600MA0193,CHEMJMT,Beech Drive,53.30368537502,-2.36067264264
0600MA0195,CHEMJMW,Sandiway,53.30297290683,-2.36440306040
0600MA0196,CHEMJPA,The Shambles,53.30274530022,-2.36534647705
0600MA0232,CHEMPAD,Broadoak Lane,53.31558392392,-2.33696692780
0600MA0233,CHEMPAG,Broadoak Lane,53.31592366190,-2.33761504659
0600MA0234,CHEMPAJ,Ryecroft Lane,53.31357847994,-2.34360030098
0600MA0235,CHEMPAM,Council Depot,53.31011749626,-2.34989095164
0600MA0236,CHEATWP,Falcon Bearer PH,53.30662219158,-2.34944215871
0600MA0237,CHEATWT,St Johns Wood School,53.30466523783,-2.35161709124
0600MA0238,CHEAWAD,Seven Sisters Lane,53.28725180175,-2.33681880566
0600MA0249,CHEAWAG,Ye Olde Parkgate Inn,53.26144947267,-2.32219438269
0600MA0250,CHEAWAJ,Bucklow Avenue,53.31394918340,-2.33010968384
0600MA0251,CHEAWAM,Bucklow Avenue,53.31420032196,-2.33030674836
0600MA0252,CHEAWAP,Victory Hall,53.31375995468,-2.31703495702
0600MA0253,CHEMPDP,Victory Hall,53.31391283985,-2.31700607167
0600MA0254,CHEMPDT,Woodside Nursery,53.31130585725,-2.30328386918
0600MA0255,CHEMPDW,Woodside Nursery,53.31142320486,-2.30308958900
0600MA0256,CHEMPGA,Bird in Hand,53.31134622276,-2.29797109910
0600MA0257,CHEMPGD,Clay Lane,53.30804898407,-2.29002417471
0600MA0258,CHEMPGJ,Lindow End Farm,53.30426723496,-2.27764846892
0600MA0259,CHEMPGM,Carr Lane,53.30885146431,-2.26177002521
0600MA0260,CHEMPGP,Carr Lane,53.30870784445,-2.26167909969
0600MA0261,CHEMPGT,Upcast Lane,53.30959658156,-2.25808261824
0600MA0262,CHEMPGW,Upcast Lane,53.30984134994,-2.25712357810
0600MA0270,CHEMPJW,Tower Garage,53.30472217043,-2.23768965777
0600MA0271,CHEMPMA,Tower Garage,53.30450584445,-2.23798857941
0600MA0272,CHEMPMD,Clifton Street,53.30249600473,-2.23616172623
0600MA0273,CHEMPMG,Clifton Street,53.30210916648,-2.23632464876
0600MA0274,CHEAWAT,Nat West Bank,53.30032968558,-2.23617977149
0600MA0275,CHEAWAW,Nat West Bank,53.30023030478,-2.23643430273
0600MA0276,CHEMPMJ,Beechfield Road,53.29724655462,-2.23617774803
0600MA0277,CHEMPMP,Beechfield Road,53.29722899351,-2.23596759978
0600MA0278,CHEMPMT,Alderley Cross,53.28896792619,-2.23617704282
0600MA0279,CHEAWDA,Alderley Cross,53.28853644132,-2.23618966132
0600MA0280,CHEMPMW,Bradford Lane,53.28627844283,-2.23710718488
0600MA0281,CHEMPTA,Primary School,53.28620590630,-2.23742177870
0600MA0282,CHEMPTD,Nether Alderley Mill,53.28240543576,-2.23653077977
0600MA0284,CHEMPTJ,AstraZeneca Main Gate,53.27975306593,-2.23687606025
0600MA0287,CHEMPTM,Alderley Park Nursery,53.26746822757,-2.23545869338
0600MA0288,CHEMPTP,Alderley Park Nursery,53.26837331978,-2.23685807223
0600MA0289,CHEAWDM,Monks Heath Motors Ltd,53.26388933646,-2.23614363607
0600MA0290,CHEMPTW,Stubby Lane,53.26546488744,-2.25244922067
0600MA0290A,CHEPTGA,Stubby Lane,53.26566949388,-2.25345493239
0600MA0291,CHEAWDP,The Ivy House,53.26535828153,-2.27228368604
0600MA0291A,CHEGPAM,The Ivy House,53.26548429407,-2.27220952449
0600MA0292,CHEMPWA,Shell Garage,53.26635846631,-2.27513869041
0600MA0293,CHEMPWD,Shell Garage,53.26643825521,-2.27561897571
0600MA0294,CHEAWDT,Dixon Drive,53.27098730013,-2.28298056404
0600MA0298,CHEMPWJ,Gorseyknoll,53.25921487290,-2.16734215271
0600MA0298A,CHEPTAG,Gorseyknoll,53.25936759704,-2.16740271131
0600MA0299,CHEMPWM,Cock Inn PH,53.25925276050,-2.17228911674
0600MA0300,CHEMPWP,Cock Inn PH,53.25910889745,-2.17231851835
0600MA0301,CHEMPWT,Church Lane,53.25917499150,-2.17629122055
0600MA0302,CHEMTAD,Church Lane,53.25902053547,-2.17739986460
0600MA0303,CHEMTAG,Blacksmith's Arms PH,53.25946229170,-2.18248344989
0600MA0304,CHEMTAJ,Blacksmith's Arms PH,53.25946899670,-2.18396753104
0600MA0305,CHEMTAM,Rough Heys Lane,53.26022732860,-2.19325003082
0600MA0306,CHEMTAP,Rough Heys Lane,53.26010160818,-2.19317451009
0600MA0307,CHEMTAT,Birtles Lane,53.26263233723,-2.21646779357
0600MA0308,CHEMTAW,Birtles Lane,53.26254966382,-2.21744182414
0600MA0309,CHEAWGD,Crossroads,53.26403953153,-2.23290618330
0600MA0310,CHEAWGJ,Tiger Lily,53.26453963237,-2.23457303970
0600MA0324,CHEMTGD,Clarke Lane,53.28587599638,-2.12268746949
0600MA0325,CHEMTGJ,Clarke Lane,53.28601076515,-2.12274785517
0600MA0378,CHEAWMW,Swan Hotel,53.35787503546,-2.01264172501
0600MA0379,CHEAWPA,Swan Hotel,53.35797399677,-2.01181538256
0600MA0380,CHEMWDG,Peveril Gardens,53.35802757897,-2.01488049170
0600MA0381,CHEMWDJ,Peveril Gardens,53.35814446128,-2.01464013295
0600MA0382,CHEMWDM,Overdale Road,53.35866535641,-2.01785570639
0600MA0383,CHEMWDP,Overdale Road,53.35874629922,-2.01755523625
0600MA0384,CHEMWDT,Lower Greenshall Lane,53.35842220413,-2.02066529873
0600MA0385,CHEMWDW,Lower Greenshall Lane,53.35807160026,-2.02093557672
0600MA0386,CHEMWGA,Buxton Road,53.35829546879,-2.02526290654
0600MA0387,CHEMWGD,Buxton Road,53.35852017782,-2.02529309110
0600MA0388,CHEMWGJ,White Lion PH,53.35904035689,-2.03023673494
0600MA0389,CHEMWGM,White Lion PH,53.35920210966,-2.03040212966
0600MA0390,CHEMWGP,The Albert Hotel,53.35992043560,-2.03324249070
0600MA0391,CHEMWGT,The Albert Hotel,53.35991128964,-2.03379843198
0600MA0392,CHEMWGW,Dandy Cock PH,53.35937971068,-2.03793000600
0600MA0394,CHEAWPG,Ram's Head Hotel,53.35853400261,-2.04028819836
0600MA0395,CHEAWPJ,Ram's Head Hotel,53.35866876535,-2.04048365385
0600MA0396,CHEMWJA,Railway Station,53.35839838101,-2.04255686002
0600MA0397,CHEMWJD,Railway Station,53.35836203908,-2.04362360493
0600MA0398,CHEMWJG,Lyme Park,53.35762973324,-2.05391486261
0600MA0399,CHEMWJM,Lyme Park,53.35786347815,-2.05382500956
0600MA0400,CHEMWJP,Park Road,53.35984913836,-2.05561557176
0600MA0401,CHEMWJT,Park Road,53.36042328922,-2.05796035002
0600MA0417,CHEAWTW,Freshfield Drive,53.27347806049,-2.13332856115
0600MA0418,CHEMWMT,Tytherington Club,53.28104691357,-2.13303720552
0600MA0422,CHEMWPG,Kent Avenue,53.28839148681,-2.11504441609
0600MA0422A,CHETATA,Kent Avenue,53.28845579123,-2.11360453541
0600MA0423,CHEGADA,Waggon & Horses,53.29350198986,-2.10985236960
0600MA0424,CHEMWPJ,Beechway,53.29318415135,-2.10343060390
0600MA0425,CHEMWPM,Beechway,53.29310344843,-2.10320537567
0600MA0426,CHEMWPT,Jackson Lane,53.29388892310,-2.09914160648
0600MA0426A,CHETATP,Jackson Close,53.29303497117,-2.09916962842
0600MA0427,CHEMWPW,Bull's Head,53.29109399620,-2.09846005192
0600MA0429,CHEGADJ,Waggon & Horses,53.29358272184,-2.11003260548
0600MA0430,CHEGADM,Waggon & Horses,53.29419368956,-2.11031922807
0600MA0431,CHEMWTA,Hawthorn Road,53.29554343077,-2.10876239754
0600MA0432,CHEMWTD,Hawthorn Road,53.29617303653,-2.10832890612
0600MA0433,CHEMWTG,Adlington Road,53.29719117400,-2.10564584050
0600MA0434,CHEMWTJ,Adlington Road,53.29732601778,-2.10563117040
0600MA0435,CHEMWTM,Aquaduct,53.29805946734,-2.09940635624
0600MA0436,CHEMWTP,Aquaduct,53.29826650771,-2.09904674235
0600MA0437,CHEMWTW,High Street,53.29769428284,-2.09530947009
0600MA0438,CHEPADA,High Street,53.29788246632,-2.09603007548
0600MA0439,CHEPADG,Cotton Tree,53.29860446134,-2.09237069571
0600MA0443,CHEPADP,Beeston Mount,53.30050326760,-2.08950889174
0600MA0444,CHEPADT,Beeston Mount,53.30042252723,-2.08929865592
0600MA0445,CHEGADT,Saint Christopher's Church,53.30945130700,-2.08362955040
0600MA0446,CHEGADW,Saint Christopher's Church,53.30930741413,-2.08373432338
0600MA0447,CHEPADW,Shrigley Hall Hotel,53.31067844042,-2.08956025260
0600MA0447A,CHEPWTJ,Shrigley Hall Hotel,53.31049867810,-2.08954486700
0600MA0448,CHEPAGA,Cawley Lane,53.32661346186,-2.11294039123
0600MA0449,CHEPAGD,Cawley Lane,53.32662270660,-2.11267016471
0600MA0450,CHEGAGA,Wood Lanes Church,53.33228134810,-2.09705352693
0600MA0451,CHEGAGD,Wood Lanes Church,53.33240728706,-2.09693368577
0600MA0452,CHEPAGJ,Joyley,53.33426310017,-2.10270428836
0600MA0452A,CHETADT,Joyley,53.33436209177,-2.10256937682
0600MA0453,CHEPAGM,Sutton Road,53.34302501399,-2.10502340929
0600MA0453A,CHETADJ,Sutton Road,53.34289031698,-2.10487288094
0600MA0454,CHEPAGP,Trafalgar Avenue,53.34436539960,-2.10379505685
0600MA0454A,CHETADM,Trafalgar Avenue,53.34439262703,-2.10349471946
0600MA0455,CHEPAGT,Coppice Road,53.34406310221,-2.09991914337
0600MA0456,CHEPAGW,Coppice Road,53.34396408850,-2.10008413165
0600MA0457,CHEPAJA,Coppice Road,53.34438902980,-2.09709611313
0600MA0458,CHEPAJD,Coppice Road,53.34429031403,-2.09690062635
0600MA0459,CHEPAJG,Green Lane,53.34406041440,-2.09210870268
0600MA0460,CHEPAJM,Green Lane,53.34393460845,-2.09206337073
0600MA0461,CHEPAJP,Shrigley Road North,53.34420725799,-2.08811366892
0600MA0462,CHEPAJT,Shrigley Road North,53.34405442902,-2.08814339304
0600MA0463,CHEPAJW,Boar's Head,53.34696868457,-2.08549068906
0600MA0464,CHEPAMA,Boar's Head,53.34697748944,-2.08574606525
0600MA0465,CHEPAMD,Carleton Road,53.35067117179,-2.08663982072
0600MA0465A,CHEPWPD,Carleton Road,53.35053622204,-2.08680479202
0600MA0466,CHEGAGJ,Bus Shelter,53.35261037472,-2.08979860960
0600MA0470,CHEPAMG,Towers Road,53.36316836250,-2.11494565667
0600MA0471,CHEPAMJ,Anglesey Drive,53.36054237963,-2.11629090166
0600MA0472,CHEPAMP,Anglesey Drive,53.36049714282,-2.11659129519
0600MA0473,CHEPAMT,Vicarage Lane,53.35387033046,-2.11881167423
0600MA0474,CHEPAMW,Vicarage Lane,53.35386107176,-2.11908207169
0600MA0475,CHEPAPA,Sports Ground,53.35161277258,-2.12021751899
0600MA0476,CHEPAPD,Sports Ground,53.35147757893,-2.12057768204
0600MA0477,CHEGAGP,St George's Church,53.34987652154,-2.12163972448
0600MA0478,CHEGAGT,St George's Church,53.34843751219,-2.12244678639
0600MA0480,CHEPAPJ,Johnson Cleaners Ltd,53.34605408461,-2.12383687461
0600MA0483,CHEPAPM,Copperfield Road,53.34468972140,-2.12198541719
0600MA0484,CHEPAPT,Copperfield Road,53.34476264170,-2.12099428487
0600MA0485,CHEPAPW,Yewtree Lane,53.34324833654,-2.11619867776
0600MA0486,CHEPATA,Yewtree Lane,53.34319472679,-2.11586809686
0600MA0487,CHEPATD,Vernon Road,53.34199203438,-2.11401745020
0600MA0489,CHEPATJ,Moggie Lane,53.33957254154,-2.10596107070
0600MA0489A,CHEPWMW,Moggie Lane,53.33951914295,-2.10536019914
0600MA0490,CHEPATM,Waterloo Road,53.34553605611,-2.10131951047
0600MA0490A,CHEPWMT,Waterloo Road,53.34568900325,-2.10115464697
0600MA0491,CHEPATP,Hepley Road,53.34677499037,-2.10306489375
0600MA0492,CHEPATW,Hepley Road,53.34699070430,-2.10308043640
0600MA0493,CHEGAJD,Post Office,53.34772471617,-2.10655214443
0600MA0494,CHEGAJG,Post Office,53.34758921232,-2.10730287114
0600MA0495,CHEPAWA,School Lane,53.34771002821,-2.11274090419
0600MA0496,CHEPAWD,School Lane,53.34786273512,-2.11284645783
0600MA0497,CHEPAWG,Clumber Road,53.34804903405,-2.11541562237
0600MA0498,CHEPAWJ,Clumber Road,53.34820182598,-2.11543105749
0600MA0499,CHEGAJM,St George's Church,53.34896015775,-2.12117143486
0600MA0500,CHEPAWM,St George's Church,53.34913817534,-2.12288443215
0600MA0501,CHEPAWP,Hilton Grove,53.34944839473,-2.12706143216
0600MA0502,CHEPAWT,Clifford Road,53.34959897157,-2.12913491924
0600MA0503,CHEPDAD,Clifford Road,53.34976939639,-2.12946592102
0600MA0506,CHEPDAM,Hilton Grove,53.34960097657,-2.12727219505
0600MA0507,CHEPDAP,Hazelbadge Road,53.34985709410,-2.13146412771
0600MA0508,CHEPDAT,Hazelbadge Road,53.34972238098,-2.13135855801
0600MA0509,CHEGAJP,Railway Station,53.35001293580,-2.13675240988
0600MA0510,CHEGAJT,Railway Station,53.35006771020,-2.13601649851
0600MA0511,CHEPDAW,Deva Close,53.35062915075,-2.14019451113
0600MA0512,CHEPDGA,Distaff Road,53.35059238111,-2.14088541923
0600MA0513,CHEPDGD,Merton Road,53.35082411912,-2.14253865429
0600MA0514,CHEPDGJ,Tern Drive,53.35093876406,-2.14437178136
0600MA0515,CHEPDGM,Woodford Road,53.35053122897,-2.14686411178
0600MA0516,CHEPDGP,Highfield Road,53.34983754443,-2.14812358021
0600MA0526,CHEGAMD,Spath Lane,53.35312214734,-2.21623545862
0600MA0527,CHEGAMG,Spath Lane,53.35308570227,-2.21650569269
0600MA0528,CHEGAMJ,Paddock South,53.34977145052,-2.21509182481
0600MA0529,CHEGAMP,Paddock North,53.35001357224,-2.21540851088
0600MA0530,CHEGAMT,Clinic,53.34794682493,-2.21505258689
0600MA0531,CHEGAMW,Clinic,53.34772162253,-2.21532183702
0600MA0532,CHEGAPA,The Green,53.34560834700,-2.21082000737
0600MA0533,CHEGAPD,The Green,53.34514136575,-2.21057737350
0600MA0534,CHEPDJP,Hallwood Road,53.34228740168,-2.20805504477
0600MA0535,CHEPDJT,Hallwood Road,53.34207225197,-2.20772356963
0600MA0536,CHEPDJW,Oaklands Close,53.33790754227,-2.20423416630
0600MA0537,CHEPDMA,Oaklands Close,53.33782631021,-2.20442901039
0600MA0538,CHEPDMD,Handforth Road,53.33512338596,-2.20286932411
0600MA0539,CHEPDMG,Handforth Road,53.33529329911,-2.20338070963
0600MA0540,CHEPDMJ,Lincoln Road,53.33519287937,-2.20946210523
0600MA0541,CHEPDMP,Pinewood Road,53.33538951831,-2.21009378560
0600MA0542,CHEPDMT,Blue Bell Garage,53.33806623831,-2.22108510309
0600MA0543,CHEPDMW,Blue Bell Garage,53.33847884867,-2.22155280156
0600MA0544,CHEPDPA,Summerfields,53.33787531211,-2.21737468868
0600MA0545,CHEPDPD,Summerfields,53.33778589158,-2.21711892939
0600MA0546,CHEPDPG,Benson Walk,53.34013793913,-2.21379673599
0600MA0547,CHEPDPJ,Benson Walk,53.34012044656,-2.21352631170
0600MA0548,CHEPDPM,Peckmill Close,53.34000840723,-2.21082239151
0600MA0549,CHEPDPT,Peckmill Close,53.33983749124,-2.21089664056
0600MA0550,CHEGAPG,Malpas Close,53.33765522546,-2.20977454146
0600MA0551,CHEGAPJ,Malpas Close,53.33741189860,-2.21013377206
0600MA0552,CHEPDPW,Wheelock Close,53.33598851040,-2.21192883767
0600MA0553,CHEPDTA,Wheelock Close,53.33607804902,-2.21212450677
0600MA0562,CHEPDWA,Styal Road,53.33320022222,-2.22753192767
0600MA0563,CHEPDWD,Styal Road,53.33287669042,-2.22750017172
0600MA0564,CHEPDWG,Bridgefield Avenue,53.33606301293,-2.22521950168
0600MA0565,CHEPDWJ,Bridgefield Avenue,53.33624369164,-2.22473989949
0600MA0566,CHEPDWM,Highfield Crescent,53.33835863375,-2.22335434849
0600MA0567,CHEPDWP,Highfield Crescent,53.33829619181,-2.22309871472
0600MA0584,CHEPGDP,Mill Street,53.33011558571,-2.22832631615
0600MA0584A,CHETDAD,Bollin Valley Link,53.33012512048,-2.22804107833
0600MA0585,CHEGATJ,Railway Station,53.32647787185,-2.22691057830
0600MA0587,CHEGATP,Bank Square,53.32675777839,-2.23093582167
0600MA0588,CHEGATW,Bank Square,53.32690217734,-2.23063632091
0600MA0590,CHEPGDT,Alderley Road,53.32589850675,-2.23367868675
0600MA0591,CHEPGDW,Alderley Road,53.32602475898,-2.23346918468
0600MA0592,CHEPGJA,Fire Station,53.32666973449,-2.23911796917
0600MA0593,CHEPGJD,Park Road,53.32684426711,-2.24171637688
0600MA0594,CHEPGJG,Park Road,53.32704049127,-2.24246819314
0600MA0595,CHEPGJM,Buckingham Road,53.32694291084,-2.24622116102
0600MA0596,CHEPGJP,Gorsey Road,53.32864453188,-2.24921889093
0600MA0597,CHEPGJT,Sandy Lane,53.33179958219,-2.25347175263
0600MA0598,CHEPGJW,Sandy Lane,53.33208737609,-2.25339838092
0600MA0599,CHEPGMA,Moat House,53.34241761128,-2.27664983445
0600MA0600,CHEPGMD,Moat House,53.34244898762,-2.27474255567
0600MA0601,CHEPGMG,Dooley's Lane,53.34038064609,-2.26724987901
0600MA0602,CHEPGMJ,Cranlea,53.33778860158,-2.26872043137
0600MA0603,CHEGAWA,Congregational Church,53.33515433611,-2.26496463059
0600MA0604,CHEPGMP,Moss View,53.33464681826,-2.25866944398
0600MA0605,CHEPGMT,Moss View,53.33430616443,-2.25824691400
0600MA0606,CHEPGMW,Stuart House,53.32457559110,-2.23448216651
0600MA0606A,CHEPWMG,The Coach & Four,53.32348666959,-2.23513675658
0600MA0607,CHEPGPA,Cheshire East Offices,53.32179004157,-2.23853520630
0600MA0608,CHEPGPD,Health Centre,53.32261798292,-2.23804441376
0600MA0609,CHEPGPG,Birch Avenue,53.32244918113,-2.24152637518
0600MA0610,CHEPGPJ,Birch Avenue,53.32225033566,-2.24206569898
0600MA0611,CHEPGPM,Shops,53.32199205614,-2.24529189078
0600MA0612,CHEPGPT,Shops,53.32186646295,-2.24517107136
0600MA0613,CHEPGPW,Eden Close,53.31989422568,-2.25126948278
0600MA0614,CHEPGTA,Eden Close,53.31946156936,-2.25183737445
0600MA0615,CHEPGTD,Riflemans Arms PH,53.31880884334,-2.25444548282
0600MA0616,CHEPGTG,Riflemans Arms PH,53.31857395300,-2.25499949698
0600MA0617,CHEPGTJ,Cumber Lane,53.31821266439,-2.25996599122
0600MA0618,CHEPGTM,Cumber Lane,53.31789711357,-2.26039938841
0600MA0619,CHEPGTP,Cumber Drive,53.31593282700,-2.25845110161
0600MA0620,CHEPGTW,Cumber Drive,53.31597017922,-2.25780588713
0600MA0621,CHEGAWD,Brook Lane Corner,53.31074562334,-2.25460760463
0600MA0622,CHEGAWG,Brook Lane Corner,53.31077207589,-2.25484789683
0600MA0623,CHEPGWA,Shops,53.31298656756,-2.25331515267
0600MA0625,CHEPGWG,Harden Park,53.30940652689,-2.23707036233
0600MA0626,CHEPGWJ,Harden Park,53.31012654084,-2.23660910179
0600MA0627,CHEPGWM,Fulshaw Park South,53.31472688883,-2.23755016676
0600MA0628,CHEPGWP,Fulshaw Park South,53.31558164356,-2.23713463498
0600MA0629,CHEPGWT,King's Arms Hotel,53.31984122512,-2.23766866676
0600MA0630,CHEPJAD,King's Arms Hotel,53.32008451567,-2.23736978638
0600MA0639,CHEPJDJ,Knutsford Road,53.31351734140,-2.25310816689
0600MA0640,CHEPJDM,Cumber Lane,53.31504422238,-2.25367257552
0600MA0641,CHEPJDP,Cumber Lane,53.31502573379,-2.25391262431
0600MA1047,CHEWJMP,Council Offices,53.29813806558,-2.10212225433
0600MA17170,CHETDTW,Alderley House,53.27177032580,-2.23267833924
0600MA17172,CHETDTD,Mereside,53.27587420052,-2.23010631003
0600MA17352,CHETGJW,Mill Road,53.32882756294,-2.22970078765
0600MA17428,CHETGWG,Autumn Avenue,53.30547175578,-2.35548041716
0600MA17439,CHETGTJ,Shopping Centre,53.34935083332,-2.20380822185
0600MA19010,CHETPWA,Congregational Church,53.33491979859,-2.26533859802
0600MA19014,CHETPTG,Valley Way,53.29375421132,-2.37478128568
0600MA19015,CHETWDG,Highland Way,53.29174412552,-2.37369855332
0600MA19016,CHETWDM,Manor Park School,53.30424506718,-2.35988203526
0600MA19017,CHETWGA,Beech Drive,53.30354201256,-2.36052137453
0600MA19018,CHETWDW,Ryecroft Lane,53.31370380004,-2.34378142186
0600MA19019,CHETWGJ,Bird in Hand,53.31168760075,-2.29804852210
0600MA19020,CHETWDT,Woodend Barn,53.36988858432,-2.03401679818
0600MA19021,CHETWGD,Woodend Barn,53.36989742510,-2.03452779629
0600MA19022,CHETWDJ,Woodend Farm,53.37106526471,-2.03678318163
0600MA19023,CHETWGM,Woodend Farm,53.37111899874,-2.03741447051
0600MA19024,CHETWGP,Lindow End Farm,53.30440199397,-2.27767935627
0600MA19030,CHETWJD,Jackson Close,53.29302620726,-2.09889956920
0600MA19047,CHEWGAD,Beswicks Lane,53.30736769543,-2.26611303599
0600MA19048,CHEWGAG,Beswicks Lane,53.30726908884,-2.26599236473
0600MA19050,CHEWGAM,Foden Lane,53.30488789857,-2.27357076899
0600MA19051,CHEWGAP,Prospect House Hotel,53.30514208886,-2.27247692453
0600MA19064,CHEWJGT,Railway Station,53.30164054459,-2.37088898761
0600MA19067,CHEWJTD,Frontline House,53.35043854427,-2.20895105325
0600MA19070,CHEWJWM,Cotton Tree,53.29855924936,-2.09271569212
0600MA19072,CHEWMAP,Gorsey Road,53.32847478378,-2.24872241800
0600MA19083,CHEWMWG,Whipping Stocks Inn,53.26871629392,-2.34952262273
0600MA19130,cheadmdp,Whirley Lane,53.26076443364,-2.20532011918
0600MA19131,cheadmdw,Clay Lane,53.30795873300,-2.29017363697
0600MA19136,cheadpwt,Nether Alderley Mill,53.28254056332,-2.23638154156
0600MA19137,cheadtag,Mereside,53.27580223321,-2.23013591541
0600MA19138,cheadtaj,Alderley House,53.27186984516,-2.23234899502
0600MA19141,cheadtjd,St Johns Wood School,53.30456685076,-2.35145121333
0600MA19142,cheadtgp,Council Depot,53.31024390809,-2.34969687851
0600MA19144,cheadwda,Mill Hill Avenue,53.36263247416,-2.12914434830
0600MA19145,cheadwdg,Woodford Road Garage,53.35828327384,-2.13605773112
0600MA19147,cheadwdm,Meadway,53.35307910375,-2.14350767839
0600MA19148,cheadwdp,Woodford Road,53.35221447053,-2.14493194837
0600MA19150,cheadwdw,Vernon Junior School,53.34626669606,-2.11805446663
0600MA19151,cheadwjg,Tern Drive,53.35107404762,-2.14399667580
0600MA19152,cheadwgd,Clumber Road,53.34461129150,-2.11955191022
0600MA19153,cheadwgj,Queensway,53.34636910723,-2.12343222556
0600MA19158,cheadwta,Cranlea,53.33774318473,-2.26893039604
0600MA19159,cheadwtp,Dooley's Lane,53.34040710653,-2.26747532695
0600MA19166,cheagagp,Water Lane,53.33359419006,-2.25493899558
0600MA19167,cheagadw,Mobberley Road,53.33415141701,-2.25497235477
0600MA19168,cheagagm,Waters,53.33565998433,-2.25568716676
0600MA19172,cheagjdp,Clay Lane,53.25938133041,-2.31912077692
0600MA19173,cheagjdm,Clay Lane,53.25929987042,-2.31933003589
0600MA19190,cheagdwt,Falcon Bearer PH,53.30657799650,-2.34918667890
0600MA19200,cheagmgt,Waitrose,53.34846987125,-2.11708416123
0600MA19201,cheagmjm,Waitrose,53.34837081911,-2.11726414824
0600MA19202,cheagmjp,Vernon Road,53.34203717868,-2.11380729989
0600MA5109,cheadpap,Vernon Infant School,53.34748026366,-2.11795267758
0600MA5302,CHEWDWT,High School,53.34392621619,-2.11231033928
0600MA6001,CHEPJWM,The Towers,53.25516910546,-2.12393341865
0600MA6002,CHEGDMD,King Edward Street,53.26128606251,-2.12808866975
0600MA6004,CHEPJWP,General Hospital,53.26332964248,-2.14121258722
0600MA6005,CHEPJWT,Pavilion Way,53.26352504998,-2.15046319761
0600MA6006,CHEPMAD,Fallibroome Close,53.26255128544,-2.15964956429
0600MA6006A,CHEPTAJ,Fallibroome Close,53.26281207920,-2.15956058758
0600MA6008,CHEGDMG,Shops,53.25963695714,-2.16110776126
0600MA6009,CHEGDMJ,Shops,53.26012251098,-2.16098966365
0600MA6012,CHEGDMW,Dixon Drive,53.27080731357,-2.28306934101
0600MA6013,CHEPMAG,The Dog Inn,53.25849598046,-2.31059978654
0600MA6014,CHEPMAJ,The Dog Inn,53.25839757426,-2.31041919189
0600MA6015,CHEGDPA,Ye Olde Parkgate Inn,53.26153972369,-2.32206014075
0600MA6016,CHEPMAM,Grotto Lane,53.26308042174,-2.33058703367
